state,age,i_urban,i_citizen,i_noenglish,i_only_english,i_drive_to_work,i_asian,i_black,i_indigenous,i_white,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting,weights
CT,29,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1.4,1,1,905,934,29,7.001416254091186e-8
CT,69,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,6.92,1,1,512,544,32,7.073078271780303e-8
CT,55,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,5,1,1,665,679,14,7.001416254091186e-8
CT,60,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7,1,1,422,469,47,7.061084947337763e-8
CT,53,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,12.5,1,1,422,434,12,7.010334995034295e-8
CT,39,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,6.8,1,1,437,454,17,7.09110565446706e-8
CT,47,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,12.112,1,1,412,439,27,7.040144508325824e-8
CT,24,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.1,1,1,452,469,17,7.004387933225685e-8
CT,32,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5.2,1,1,572,594,22,7.034172698064263e-8
CT,56,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,71.85,1,1,482,499,17,7.064081410975851e-8
CT,57,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0.44,1,1,332,349,17,7.010334995034295e-8
CT,48,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,14,1,1,422,439,17,7.163666056004703e-8
CT,60,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,6,1,0,1325,1339,14,7.010334995034295e-8
CT,37,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0.6,1,1,352,359,7,7.016286998314834e-8
CT,28,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.5,1,1,542,564,22,6.998445808786496e-8
CT,52,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,16,1,1,437,449,12,7.088097970466464e-8
CT,62,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,9.78,1,1,482,494,12,7.163666056004703e-8
CT,52,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4.5,1,1,605,624,19,7.221624803937868e-8
CT,48,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0.244,1,1,392,399,7,6.989541870729517e-8
CT,45,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,5,1,0,725,734,9,7.076079717069176e-8
CT,62,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,24.24,1,1,392,424,32,7.03715798319814e-8
CT,50,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,605,614,9,7.191063197669397e-8
CT,63,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,5,1,1,422,564,142,7.007360846702485e-8
CT,67,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,14.37,1,1,362,384,22,7.040144508325824e-8
CT,55,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,8.9,1,1,347,439,92,7.004387933225685e-8
CT,54,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,30.1,1,1,482,684,202,7.001416254091186e-8
CT,62,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,27,1,1,317,364,47,6.992508617617623e-8
CT,25,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.2,1,0,225,239,14,7.016286998314834e-8
CT,43,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,4.22,1,1,422,484,62,7.348262795941142e-8
CT,26,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.4,1,1,845,879,34,7.082086348283455e-8
CT,50,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,30,0,1,482,499,17,7.013310378734034e-8
CT,64,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,4.5,1,1,875,894,19,7.004387933225685e-8
CT,33,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.5,1,1,437,459,22,7.121251291533499e-8
CT,51,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,2.7,1,1,392,414,22,6.977687195883421e-8
CT,33,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.5,1,1,482,494,12,7.127295456251613e-8
CT,25,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5,1,1,452,479,27,7.224687950796845e-8
CT,61,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,9.5,1,1,377,409,32,6.995476596799332e-8
CT,51,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,5.9,1,1,442,464,22,7.013310378734034e-8
CT,44,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,10.5,1,1,482,514,32,7.007360846702485e-8
CT,39,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,5.2,0,1,482,489,7,7.052103019078933e-8
CT,74,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4.4,1,1,725,734,9,7.010334995034295e-8
DE,33,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,9.7,1,1,332,404,72,7.04313227396237e-8
DE,32,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1.7,1,0,905,939,34,7.013310378734034e-8
DE,67,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,7.572,1,1,635,639,4,7.02224394717322e-8
DE,24,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.5954,1,1,462,489,27,6.98657635562337e-8
DE,26,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.85,0,1,437,454,17,7.682584461670319e-8
DE,41,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,8.5,1,1,392,414,22,6.977687195883421e-8
DE,39,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.5,1,1,462,469,7,7.11521214480158e-8
DE,54,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5,1,1,1025,1054,29,7.157591695688696e-8
DE,74,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.12,1,1,665,754,89,6.98657635562337e-8
DE,65,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,2,1,1,422,464,42,7.013310378734034e-8
DE,38,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8.4,1,1,362,394,32,6.98657635562337e-8
DE,42,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,9.2,1,1,482,509,27,7.130319421658324e-8
DE,43,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,6.6,1,1,482,484,2,6.995476596799332e-8
DE,57,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3.61,1,1,462,484,22,7.073078271780303e-8
DE,30,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.3,1,0,542,564,22,7.016286998314834e-8
DE,32,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5,1,1,392,399,7,6.989541870729517e-8
DE,53,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.4,1,1,1395,1419,24,7.028205845718783e-8
DE,30,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,14,1,1,452,484,32,7.031188652409353e-8
DE,50,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.6,1,1,442,459,17,6.980649018711434e-8
DE,36,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,3.5,1,1,452,474,22,7.25846665674e-8
DE,48,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,5.5,1,0,422,454,32,7.163666056004703e-8
DE,62,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,2,1,1,482,484,2,6.974726602792917e-8
DE,63,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4.06,1,1,452,469,17,7.004387933225685e-8
DC,57,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0.075,1,1,452,484,32,7.013310378734034e-8
DC,26,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2.5,1,1,482,504,22,7.63716148300666e-8
DC,59,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1.2,1,1,467,544,77,7.010334995034295e-8
DC,63,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,42.5,1,1,482,504,22,7.02224394717322e-8
DC,53,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,13,1,1,482,499,17,7.02522427747814e-8
DC,52,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,71.4,1,1,512,544,32,7.184966091699516e-8
DC,35,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,7,1,1,542,574,32,7.02224394717322e-8
DC,39,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,20,1,1,512,529,17,7.013310378734034e-8
DC,43,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,12,1,1,542,544,2,6.998445808786496e-8
DC,34,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,8.2,1,1,387,399,12,7.034172698064263e-8
DC,37,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,9,1,1,452,514,62,7.046121280623046e-8
DC,48,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,10.9,1,1,482,504,22,7.001416254091186e-8
DC,45,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,71.4,1,1,605,614,9,7.004387933225685e-8
DC,31,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,5,1,1,302,324,22,7.02224394717322e-8
DC,54,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.6,1,1,482,499,17,7.04313227396237e-8
DC,70,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,7.169,1,1,1025,1059,34,6.992508617617623e-8
DC,74,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17.4,0,0,407,499,92,7.061084947337763e-8
FL,32,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.15,1,1,482,574,92,7.019264854290044e-8
FL,28,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3,1,1,462,474,12,7.001416254091186e-8
FL,53,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2.02,1,1,1325,1354,29,6.992508617617623e-8
FL,24,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,2.5,1,1,452,479,27,7.02224394717322e-8
FL,61,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,9,1,1,422,489,67,6.995476596799332e-8
FL,25,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3.1,1,1,885,924,39,7.064081410975851e-8
FL,73,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1.42,1,0,452,469,17,7.03715798319814e-8
FL,50,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,3,0,1,422,444,22,7.049111528823335e-8
FL,66,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,2,1,1,362,454,92,7.112194451878423e-8
FL,39,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.41,1,1,605,614,9,7.058089727819914e-8
FL,36,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.5,1,1,422,469,47,7.148489609634625e-8
FL,37,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,2.6,1,1,215,234,19,6.995476596799332e-8
FL,35,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.2,1,1,482,514,32,7.585571851997417e-8
FL,49,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,9,1,1,332,364,32,7.089761061261694e-8
FL,62,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,9,1,1,332,359,27,7.010334995034295e-8
FL,44,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0.31,1,0,302,344,42,7.068959300145283e-8
FL,38,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,4,0,1,377,409,32,7.03715798319814e-8
FL,52,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.5,0,1,392,424,32,6.98657635562337e-8
FL,50,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1.01,1,1,332,344,12,7.088097970466464e-8
FL,39,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,3,1,1,452,499,47,7.010334995034295e-8
FL,56,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,3,0,1,605,614,9,7.166705128617739e-8
FL,30,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.8,1,1,422,439,17,7.004387933225685e-8
FL,49,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,8,1,1,422,449,27,7.019264854290044e-8
FL,64,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,15,1,1,392,439,47,6.995476596799332e-8
FL,56,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1.6,1,1,542,604,62,7.052103019078933e-8
FL,56,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,3.415,1,0,1115,1159,44,7.098694629700881e-8
FL,63,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,15,1,1,165,214,49,7.085091535244759e-8
FL,34,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,3,1,1,422,464,42,7.137535629865423e-8
FL,47,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,43.1,1,1,302,334,32,7.013310378734034e-8
FL,56,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1.82,1,1,1085,1124,39,7.052103019078933e-8
FL,29,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.25,1,1,412,424,12,7.080838615753346e-8
FL,56,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,46.6,1,1,482,514,32,7.001416254091186e-8
FL,40,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,20.87,1,1,452,484,32,7.019264854290044e-8
FL,31,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.05,1,1,542,564,22,6.998445808786496e-8
FL,28,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3,0,1,695,714,19,6.998445808786496e-8
FL,43,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,47.646,1,1,482,494,12,7.031188652409353e-8
FL,65,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,3.71,1,1,392,434,42,7.215502325112435e-8
FL,27,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.2,1,1,332,374,42,7.016286998314834e-8
FL,44,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,6.26,1,1,497,524,27,7.298586394254365e-8
FL,28,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1.4,1,1,905,949,44,7.016286998314834e-8
FL,28,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1.3,1,1,482,504,22,6.983612071787749e-8
FL,32,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,9.9,0,1,362,394,32,7.234042378216356e-8
FL,54,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,3,1,1,605,624,19,7.083811529230146e-8
FL,61,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.86,1,1,377,414,37,7.016286998314834e-8
FL,51,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1.44,0,1,542,549,7,7.077866936618847e-8
FL,51,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.5,1,1,482,499,17,7.077866936618847e-8
FL,46,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,11.5,0,1,512,544,32,7.080838615753346e-8
FL,42,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5,1,1,725,754,29,7.234042378216356e-8
FL,35,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,9.6,1,1,452,514,62,7.07007807268003e-8
FL,39,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,302,334,32,7.502466375145884e-8
FL,30,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,4.5,1,1,422,454,32,7.004387933225685e-8
FL,60,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.21,1,1,467,479,12,7.233885027498702e-8
FL,46,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4.201,1,1,587,604,17,7.118231091179724e-8
FL,47,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,3.8,1,1,482,524,42,7.095715536817704e-8
FL,63,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1.2,0,1,422,454,32,7.176586886857965e-8
FL,65,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6.2,1,1,587,594,7,7.067079119250945e-8
FL,54,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.75,1,1,422,434,12,7.083811529230146e-8
FL,60,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,22,1,1,362,444,82,7.02522427747814e-8
FL,37,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1.02,1,1,362,404,42,7.236953266869988e-8
FL,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,26,1,1,512,534,22,6.989541870729517e-8
FL,28,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4.2,1,1,382,389,7,6.995476596799332e-8
FL,44,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,3.82,0,1,452,469,17,7.140532093503511e-8
FL,33,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,3,1,1,492,509,17,7.049111528823335e-8
FL,53,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,5.3,1,1,437,459,22,7.224687950796845e-8
FL,45,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,15,1,1,392,439,47,7.001416254091186e-8
FL,39,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,6.57,1,1,467,479,12,6.992508617617623e-8
FL,27,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.5,0,1,392,594,202,7.1136086657258e-8
FL,30,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.06,0,1,725,784,59,7.092737680842495e-8
FL,51,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,1,1,467,479,12,7.06302703815103e-8
FL,61,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,2.2,0,1,975,989,14,6.989541870729517e-8
FL,33,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,7.2,1,1,362,394,32,7.019264854290044e-8
FL,60,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1.77,1,1,635,679,44,7.02522427747814e-8
FL,57,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2.72,0,1,392,439,47,6.98657635562337e-8
FL,37,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,18,1,1,542,564,22,7.276669039489262e-8
FL,55,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,11.6,1,1,452,494,42,6.995476596799332e-8
FL,53,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,1,1,422,454,32,7.02522427747814e-8
FL,31,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,4.8,1,1,422,444,22,7.215849538855523e-8
FL,40,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0.8,0,1,542,564,22,7.02522427747814e-8
FL,52,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,2.9,1,1,362,409,47,7.086785677561955e-8
FL,48,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,2.8,1,1,392,409,17,6.992508617617623e-8
FL,55,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,2.4,0,1,482,494,12,7.004387933225685e-8
FL,34,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,2.7,1,1,452,474,22,7.133344643125414e-8
FL,55,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,5,1,1,482,509,27,7.028205845718783e-8
FL,56,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3.16,1,1,467,494,27,7.09110565446706e-8
FL,43,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,4.16,1,1,422,484,62,7.133344643125414e-8
FL,48,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,6.6,1,1,437,479,42,7.02522427747814e-8
FL,53,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,9,1,1,392,454,62,6.989541870729517e-8
FL,33,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,15,1,1,467,509,42,7.276956546592472e-8
FL,25,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,3.2,1,1,1055,1069,14,7.007360846702485e-8
FL,24,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.08,0,1,665,694,29,6.995476596799332e-8
FL,62,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0.46,1,1,497,509,12,7.02522427747814e-8
FL,50,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,4,1,1,422,469,47,7.092737680842495e-8
FL,36,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.5,1,1,512,574,62,7.013310378734034e-8
FL,78,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,6.1,1,1,542,549,7,7.112194451878423e-8
FL,58,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,13.02,1,1,422,469,47,6.992508617617623e-8
FL,60,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,12,1,1,422,434,12,6.998445808786496e-8
FL,61,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,2,1,1,392,409,17,7.097124770879953e-8
FL,53,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0.9,1,1,452,494,42,7.116595190853484e-8
FL,27,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0.3,1,1,467,514,47,7.106162824315564e-8
FL,59,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,6,1,1,407,439,32,7.010334995034295e-8
FL,42,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,5.8,1,1,467,514,47,6.989541870729517e-8
FL,48,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,6.5,1,1,512,534,22,7.004387933225685e-8
FL,29,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,2,1,1,542,559,17,7.061084947337763e-8
FL,39,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.8,1,1,482,514,32,7.221908782563041e-8
FL,49,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,6,1,1,512,554,42,7.02522427747814e-8
FL,27,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.3,1,1,362,404,42,6.992508617617623e-8
FL,48,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,5,1,1,362,399,37,7.040144508325824e-8
FL,49,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,4,1,1,1155,1204,49,6.983612071787749e-8
FL,60,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.851,1,1,392,514,122,6.995476596799332e-8
FL,58,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,5.7,1,1,955,989,34,7.016286998314834e-8
FL,43,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.6,1,1,805,854,49,7.03715798319814e-8
FL,73,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,4.17,1,1,407,414,7,7.133344643125414e-8
FL,36,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.2,1,1,442,464,22,7.019264854290044e-8
FL,48,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,17,1,1,512,519,7,7.064081410975851e-8
FL,40,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0.5,0,1,362,389,27,7.074896491314156e-8
FL,40,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,2.66,1,1,427,479,52,6.995476596799332e-8
FL,31,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1.5,0,1,815,824,9,7.074896491314156e-8
FL,37,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.15,1,1,422,469,47,6.998445808786496e-8
FL,27,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1.31,0,1,815,819,4,7.054137878411082e-8
FL,49,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,8,1,1,605,614,9,7.001416254091186e-8
FL,60,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,7.5,1,1,1115,1124,9,7.197165369784371e-8
FL,51,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,13,1,1,275,289,14,7.086785677561955e-8
FL,43,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,6,1,1,362,404,42,7.104656528246443e-8
FL,56,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,3.8,1,1,442,489,47,6.983612071787749e-8
FL,48,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6.5,1,1,245,284,39,7.064081410975851e-8
FL,30,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.45,1,0,452,469,17,7.004387933225685e-8
FL,36,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1.4,0,1,442,534,92,7.1136086657258e-8
FL,38,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,8,1,1,362,384,22,7.088097970466464e-8
FL,54,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,2.4,1,1,322,349,27,6.992508617617623e-8
FL,53,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,12.53,1,1,245,284,39,7.088097970466464e-8
FL,28,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.5,0,1,482,504,22,7.073078271780303e-8
FL,43,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2.1,1,1,482,509,27,7.11521214480158e-8
FL,57,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,7.73,1,1,407,449,42,7.001416254091186e-8
FL,47,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,5.2,0,1,1025,1044,19,7.060062754315409e-8
FL,58,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,5,1,1,45,64,19,7.007360846702485e-8
FL,43,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,9.8,1,1,467,494,27,7.055095751905751e-8
FL,60,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3.2,1,1,437,469,32,7.034172698064263e-8
FL,64,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.3,1,1,332,364,32,6.989541870729517e-8
FL,33,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.3,1,1,422,434,12,6.983612071787749e-8
FL,25,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.5,1,1,382,414,32,7.057099701239095e-8
FL,58,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,15.2,1,1,437,484,47,6.983612071787749e-8
FL,47,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,2.3,1,1,875,884,9,7.034172698064263e-8
FL,46,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,527,544,17,6.989541870729517e-8
FL,45,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,8.2,1,1,527,539,12,8.238306507108796e-8
FL,28,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,3.8,1,1,605,634,29,7.136371121174611e-8
FL,37,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1.7,1,1,615,644,29,6.992508617617623e-8
FL,39,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,2.92,0,1,452,484,32,7.566313944361619e-8
FL,45,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2,1,1,377,414,37,7.058089727819914e-8
FL,66,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.2,1,1,362,374,12,7.001416254091186e-8
FL,35,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.42,0,1,427,459,32,6.98657635562337e-8
FL,41,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,4,1,1,542,559,17,7.02522427747814e-8
FL,31,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2.4,0,1,452,494,42,7.209795325653075e-8
