state,marrno,age,i_urban,i_citizen,i_noenglish,i_only_english,i_drive_to_work,i_asian,i_black,i_indigenous,i_white,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting,education
MS,0,27,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,5.5,1,1,275,349,74,14
MO,2,57,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,12.5,1,0,302,394,92,14
MO,1,55,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,8.4,1,1,382,399,17,14
MO,1,28,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,2.4,1,1,452,484,32,14
MO,2,48,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,8.5,1,1,512,539,27,14
MO,1,51,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.6,1,1,392,409,17,14
MO,1,31,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,9.1,1,1,875,879,4,14
MO,1,38,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,6.7,1,1,327,364,37,14
MO,1,28,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.1,1,1,452,524,72,14
MO,1,39,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.5,1,1,392,409,17,14
MO,2,59,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,4.8,1,1,397,404,7,14
MO,3,55,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.3,1,1,755,904,149,14
MO,1,29,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4,1,1,347,389,42,14
MO,1,47,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0.82,0,1,452,484,32,14
MO,1,67,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.8,1,1,412,459,47,14
MO,1,64,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,3.5,1,1,392,419,27,14
MO,1,39,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,7.8,1,1,572,599,27,14
MO,2,41,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1.9,1,1,302,329,27,14
MO,0,48,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,6.7,1,1,452,464,12,14
MO,1,56,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2,1,1,392,414,22,14
MO,1,70,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5.47,1,1,422,439,17,14
