state,age,i_urban,i_drive_to_work,i_physical_disability,socioeconomic_index,poverty_pct,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,personal_nonwage_income,i_health_insurance,i_moved_in_last_year,i_moved_out_of_state_in_last_year,lived_abroad_in_last_year,time_depart,time_arrive,time_commuting,education,ability,weights
NY,35,0,1,FALSE,45.83,501,1,0,1,1,0,0,5.5,0,1,0,0,0,482,499,17,10,894.2148834389463,3.065443312520626e-7
NY,57,1,0,FALSE,27.08,167,0,1,0,1,0,0,2.2,0,0,0,0,0,1155,1219,64,6,-1524.043226612277,3.0115680173919424e-7
NY,33,1,1,FALSE,35.78,501,0,1,0,1,1,0,0.5,0,0,0,0,0,542,574,32,6,-3775.9326062634864,3.0019293426237586e-7
NY,31,1,1,FALSE,30.61,419,0,1,0,1,1,0,4,0,1,0,0,0,542,554,12,6,-1790.6555196147424,2.8966870377030953e-7
NY,26,1,0,FALSE,47.88,379,0,1,1,1,0,0,5,0,1,0,0,0,452,499,47,10,4208.3413874990365,2.9083321302375983e-7
NY,37,1,1,FALSE,43.26,501,1,0,1,1,1,0,5.2,0,1,0,0,0,502,519,17,11,7264.635446541133,2.92002235873328e-7
NY,39,0,1,FALSE,36.09,428,0,1,0,1,0,0,5.6,0,1,0,0,0,422,469,47,6,-681.679218146518,2.965709746692133e-7
NY,25,1,1,FALSE,57.27,501,1,0,1,1,0,0,1.7,0,1,0,0,0,442,489,47,11,905.9486577774223,2.9708088653079727e-7
NY,42,1,1,FALSE,44.4,379,0,1,1,1,1,0,8.8,0,1,0,0,0,452,464,12,11,6718.4027337904845,2.9258844536105327e-7
NY,72,1,1,FALSE,31.06,501,1,0,1,1,1,1,8.5,0,1,0,0,0,422,484,62,11,9802.580087849545,2.932933950931204e-7
NY,54,0,1,FALSE,63.81,501,0,1,0,1,1,0,4,0,1,0,0,0,362,384,22,6,-8549.304896312718,2.968046886700752e-7
NY,29,0,1,FALSE,61.07,501,1,0,1,1,0,0,10,0,1,0,0,0,452,469,17,10,1309.289844506915,3.3464853821565124e-7
NY,48,1,1,FALSE,47.88,501,0,1,1,1,1,0,7,0,1,0,0,0,422,484,62,10,3608.6248755501474,3.0565369649405277e-7
NY,49,1,0,FALSE,53.6,501,0,1,1,1,1,0,30,0,1,0,0,0,482,559,77,11,5469.4907763551455,2.931757898135507e-7
NY,56,0,1,FALSE,34.6,501,1,0,0,1,1,0,4,0,1,1,0,0,467,484,17,8,-2346.8975384135083,2.942437530605943e-7
NY,53,1,0,FALSE,24.29,501,1,0,0,1,0,0,3.3,0,1,0,0,0,437,484,47,6,-1197.492674414285,3.004336215516715e-7
NY,62,1,1,FALSE,33.68,433,0,1,0,1,0,0,4.37,0,1,0,0,0,392,419,27,6,-1673.6502711344583,3.1928164150650686e-7
NY,52,1,0,FALSE,43.51,501,1,0,1,1,1,0,6.95,0,1,0,0,0,542,604,62,11,4441.458603844963,2.9887247768045975e-7
NY,58,1,0,FALSE,29.71,373,1,0,0,1,0,0,4.9,0,1,1,0,0,422,454,32,7,-741.4998248411539,2.939999829725506e-7
NY,59,1,1,FALSE,29.68,501,1,0,0,1,0,0,15.5,0,1,0,0,0,452,459,7,6,-9025.574489838778,2.9827412513889463e-7
NY,33,1,1,FALSE,25.15,427,0,1,0,0,0,0,6,0,1,0,0,0,392,394,2,0,-14509.872388637523,3.074951777649865e-7
NY,27,1,1,FALSE,38.51,331,0,1,0,1,0,0,4.38,0,1,0,0,0,275,284,9,6,-3432.303251325085,3.0236583844851455e-7
NY,28,1,1,FALSE,29.71,501,1,0,0,1,0,0,0.75,0,1,0,0,0,1215,1249,34,7,-741.4998248411539,3.1396234797854093e-7
NY,59,1,1,FALSE,58.54,501,1,0,1,1,0,1,14.9,0,0,0,0,0,502,534,32,10,143.3570642905106,3.0272946244190436e-7
NY,49,1,1,TRUE,58.54,501,0,1,1,1,1,1,6.8,0,1,0,0,0,1155,1234,79,11,3461.940215190276,2.957736445690321e-7
NY,60,1,0,FALSE,31.33,261,0,1,1,1,0,0,1.8,0,1,0,0,0,472,544,72,10,11467.220653209508,3.045539259097943e-7
NY,33,1,1,FALSE,28.87,183,1,0,0,1,0,0,2.4,0,1,0,0,0,437,449,12,6,-1191.0536394038609,2.985133272818839e-7
NY,49,1,1,FALSE,48.34,501,1,0,1,1,1,0,7.8,0,1,0,0,0,497,529,32,10,791.498567369541,2.9071655927466336e-7
NY,63,1,0,FALSE,13.88,167,1,0,0,1,1,0,3.3,0,1,0,0,0,332,374,42,6,1107.8920160010348,3.3630469592445176e-7
NY,46,1,1,FALSE,13.88,131,1,0,0,1,0,0,2.1,0,1,0,0,0,512,529,17,6,804.0066129924762,2.9731916511453845e-7
NY,43,1,0,FALSE,80.26,501,0,1,1,1,1,0,30,0,1,0,0,0,605,639,34,11,966.5413233556901,2.9388210440430523e-7
NY,29,1,1,FALSE,35.78,147,1,0,0,1,0,0,3.018,0,1,1,0,0,482,574,92,7,-1516.0875530131343,3.078647580255416e-7
NY,30,1,1,FALSE,46.67,501,0,1,1,1,1,0,7,0,1,0,0,0,462,479,17,10,3788.7090615663947,2.9899228713406545e-7
NY,58,1,1,FALSE,43.26,501,1,0,1,1,0,0,9.8,0,1,0,0,0,497,509,12,10,4544.754869959121,2.9258844536105327e-7
NC,46,0,1,FALSE,21.06,403,0,1,0,1,1,0,1.5,0,1,0,0,0,542,574,32,6,-295.69200478015773,3.072691919504974e-7
NC,38,1,1,FALSE,77.08,501,1,0,1,1,1,0,46.55,0,1,0,0,0,467,474,7,11,8.464460864430293,2.9624836178526196e-7
NC,34,0,1,FALSE,26.02,153,0,1,1,1,1,0,0.78,0,0,1,0,0,572,589,17,10,9321.632887341371,2.956379248011552e-7
NC,68,0,1,FALSE,66.22,501,0,1,1,1,1,0,6.54,0,1,0,0,0,635,654,19,11,1332.1291882042278,2.9715559888983025e-7
NC,29,1,1,FALSE,35.78,128,1,0,0,1,0,0,3.2,0,1,0,0,0,542,574,32,8,1203.7930235688782,3.4985492844184606e-7
NC,73,1,1,FALSE,42.5,501,1,0,1,1,0,0,18.07,0,1,0,0,0,572,584,12,11,7471.505613871974,2.936464840267039e-7
NC,60,1,1,FALSE,58.54,501,0,1,0,1,0,0,7.9,0,1,0,0,0,482,514,32,7,-7417.582091137778,3.035795613407753e-7
NC,36,1,1,FALSE,58.54,501,0,1,1,1,1,0,9.2,0,1,0,0,0,527,544,17,11,2863.237640872525,2.9247111273656893e-7
NC,65,0,1,FALSE,30.3,501,1,0,0,1,1,0,4,0,1,0,0,0,467,489,22,6,-4003.4561510303356,2.945916894828013e-7
NC,46,0,1,FALSE,48.78,428,0,1,0,1,1,1,6.47,0,1,0,0,0,317,329,12,7,-4152.721165142446,3.0330319826340303e-7
NC,50,1,1,FALSE,61.07,501,1,0,1,1,1,0,9.6,0,1,0,0,0,725,734,9,10,1815.0763089689935,3.061437138263524e-7
NC,51,1,1,FALSE,35.78,501,0,1,0,1,1,0,0.8,0,1,0,0,0,362,369,7,7,-1516.0875530131307,2.8932022853841965e-7
NC,70,1,1,FALSE,47.88,501,0,1,0,1,1,0,12.21,0,1,0,0,0,422,484,62,6,-7270.897430777906,2.9779627570318316e-7
NC,59,1,1,FALSE,43.04,501,1,0,1,1,0,1,12,0,0,0,0,0,407,439,32,10,5103.583049198976,2.894363420163925e-7
NC,39,1,1,FALSE,38.27,336,0,1,0,1,1,0,3.5,0,0,1,0,0,295,384,89,7,1900.5681764678238,3.1711817755701795e-7
NC,42,0,1,FALSE,29.71,373,1,0,0,1,1,0,2.8,0,1,0,0,0,452,474,22,7,-741.499824841158,3.024684160436656e-7
NC,30,1,1,FALSE,46.07,501,0,1,1,1,0,0,3.5,0,1,0,0,0,572,599,27,10,-772.7951350422081,3.0115680173919424e-7
NC,38,1,1,FALSE,28.3,297,0,1,0,1,1,0,9.6,0,1,0,0,0,362,374,12,6,440.0735858412081,2.9270582338411496e-7
NC,48,0,1,FALSE,27.07,325,1,0,0,1,1,1,1.81,0,1,0,0,0,665,689,24,6,-617.0296748916994,2.977413550059713e-7
NC,37,0,1,FALSE,24.6,264,0,1,0,1,1,0,3.8,0,1,0,0,0,275,349,74,6,770.8803345665328,2.961040887875317e-7
NC,56,0,1,FALSE,21.99,167,1,0,0,1,0,0,2.2,0,1,0,0,0,392,424,32,6,201.07338326439185,2.9750691659189276e-7
NC,67,0,1,FALSE,24.6,501,0,1,0,1,0,1,8.08,0,1,0,0,0,302,424,122,6,770.8803345665365,2.9575439818113556e-7
NC,65,0,1,FALSE,24.29,217,1,0,1,1,0,1,2.3,0,1,0,0,0,885,904,19,11,12401.910208495781,2.9482387152926086e-7
NC,51,1,1,FALSE,60.08,501,1,0,1,1,1,0,6.5,0,1,1,0,0,482,489,7,11,1662.6937744508978,3.432202996122312e-7
NC,42,1,1,FALSE,63.81,501,0,1,1,1,1,0,9.7,0,1,0,0,0,467,484,17,10,2330.2174100153316,2.963671559106175e-7
NC,61,1,1,FALSE,47.04,289,1,0,0,1,1,0,2.2,0,1,0,0,0,422,449,27,7,-771.9322753213805,2.932933950931204e-7
NC,40,1,1,FALSE,70.46,501,1,0,1,1,0,0,10,0,1,0,0,0,452,469,17,10,1464.3786033805845,2.9459006031405276e-7
NC,53,0,1,FALSE,17.82,271,1,0,0,1,1,0,1,0,1,0,0,0,855,884,29,6,122.09870742691419,2.94475665806431e-7
NC,49,0,1,FALSE,47.04,152,1,0,0,1,0,0,2.01,0,1,0,0,0,487,499,12,7,-5879.13593899764,3.0473952322100607e-7
NC,58,0,1,FALSE,54.25,458,1,0,1,1,0,0,3,0,1,0,0,0,407,439,32,11,3229.1047916282696,3.2199872110744736e-7
NC,33,0,1,FALSE,17.25,343,1,0,0,1,0,0,4.56,0,1,1,0,0,422,484,62,7,273.3845406984674,3.326811219203732e-7
NC,45,1,1,FALSE,24.87,90,1,0,1,1,0,0,1.2,0,0,0,0,0,605,619,14,10,7188.565653419762,3.063890069819538e-7
NC,45,1,1,FALSE,35.78,501,0,1,0,1,0,0,46.1,0,1,0,0,0,482,544,62,6,-4235.96812959516,2.9482641101382146e-7
NC,24,0,1,FALSE,25.8,300,1,0,0,1,1,0,1.6,0,1,0,0,0,412,419,7,7,-726.9070420331745,2.955214964698612e-7
NC,46,0,1,FALSE,38.51,501,1,0,0,1,1,0,7.2,0,1,0,0,0,1025,1054,29,7,1524.422391245338,2.9575439818113556e-7
NC,57,1,1,FALSE,58.54,501,0,1,1,1,1,0,14,0,1,0,0,0,512,519,7,11,2863.237640872525,2.931757898135507e-7
NC,35,1,0,FALSE,66.22,212,1,0,0,1,1,0,5.5,0,1,0,0,0,925,934,9,7,-10094.606870299822,2.9235382549310293e-7
NC,33,1,1,FALSE,49.52,470,1,0,1,1,1,0,5.501,0,1,0,0,0,392,424,32,10,4728.174683063822,2.9839370307672006e-7
NC,42,0,1,FALSE,0,215,0,1,1,1,1,0,7.2,0,1,0,0,0,452,469,17,10,5210.901424416463,2.9868092460598875e-7
NC,52,0,1,FALSE,53.6,356,1,0,0,1,1,0,4.01,0,1,0,0,0,422,469,47,8,-2690.150953390883,3.1485876761186714e-7
NC,52,0,1,FALSE,24.29,501,0,1,0,1,0,0,46.1,0,0,0,0,0,1085,1114,29,6,-1197.4926744143013,3.0151714311906136e-7
NC,64,1,1,FALSE,80.26,501,0,1,1,1,1,1,5.4,0,1,0,0,0,605,619,14,11,966.5413233556901,2.922365836131032e-7
NC,58,1,1,FALSE,28.12,304,1,0,0,1,0,0,4,0,1,0,0,0,482,489,7,6,-2437.049397032017,2.935287421820871e-7
NC,33,1,1,FALSE,46.26,328,0,1,1,1,1,0,3.575,0,1,0,0,0,392,439,47,10,3112.861341340853,2.9459006031405276e-7
NC,34,1,1,FALSE,21.46,284,0,1,0,1,1,0,2,0,1,0,0,0,437,469,32,6,-326.89344899482785,3.4089992194541023e-7
NC,47,1,1,FALSE,31.27,424,1,0,0,1,0,0,5.6,0,1,0,0,0,512,539,27,6,-2565.2180102775965,3.0272946244190436e-7
NC,59,1,1,TRUE,17.82,61,1,0,0,1,0,0,0.8,0,0,0,0,0,322,354,32,7,2539.9784751932675,3.104638643403884e-7
NC,66,1,1,FALSE,47.04,501,1,0,0,1,1,0,0.5,0,1,0,0,0,542,569,27,7,-5879.135938997639,2.9235382549310293e-7
NC,33,0,1,FALSE,24.95,258,0,1,0,1,0,0,4.5,0,1,1,0,0,302,324,22,7,1926.1984949256548,3.342541411196694e-7
NC,34,1,1,FALSE,48.34,248,0,1,1,1,0,0,4.34,0,1,1,0,0,512,529,17,10,791.498567369543,3.428097115755841e-7
NC,71,1,1,TRUE,16.85,284,1,0,0,1,1,1,4.62,0,1,0,0,0,452,469,17,6,5208.069758420502,2.934110458767637e-7
NC,39,1,1,FALSE,47.3,501,1,0,1,1,1,0,6,0,1,0,0,0,542,564,22,10,4976.622951707148,2.905999506440151e-7
NC,48,1,1,FALSE,26.02,501,1,0,0,1,1,0,2.5,0,1,0,0,0,482,499,17,6,-1557.8894189866805,3.067573027400987e-7
NC,38,1,1,FALSE,58.54,487,0,1,1,1,1,0,10,0,1,0,0,0,497,519,22,10,143.35706429051152,2.957736445690321e-7
NC,71,1,1,FALSE,27.07,465,0,1,0,0,0,1,5.7,0,1,0,0,0,755,769,14,5,-3336.910251473706,2.935287421820871e-7
NC,60,1,1,FALSE,46.45,501,1,0,1,1,1,0,2.64,0,1,0,0,0,452,484,32,11,4435.123625579396,2.932933950931204e-7
NC,52,1,1,FALSE,40.97,501,1,0,1,1,0,0,18.4,0,1,0,0,0,452,514,62,10,4544.990113226813,2.868921928919584e-7
NC,63,1,1,FALSE,30.3,397,1,0,0,1,0,1,5.2,0,1,0,0,0,422,469,47,7,-1283.575574448325,2.9118344515634496e-7
NC,55,0,1,FALSE,23.65,275,1,0,0,1,0,0,3.6,0,1,0,0,0,332,379,47,6,19.53431445696242,3.004504741604276e-7
NC,56,0,1,FALSE,24.29,410,1,0,0,1,0,0,5.4,0,0,1,0,0,875,879,4,6,-2115.7211830840097,2.925101150031729e-7
NC,58,0,0,FALSE,25.6,37,0,1,0,1,0,0,0.5,0,0,0,0,0,452,479,27,6,-1683.3575603742283,3.052197818207815e-7
NC,46,1,1,FALSE,47.43,434,0,1,0,1,1,0,6.1,0,1,0,0,0,452,484,32,8,-1866.6954769849326,2.9971211797897837e-7
NC,51,1,1,FALSE,31.84,279,0,1,0,1,1,0,3.59,0,1,0,0,0,442,464,22,6,-941.0164163461595,2.922365836131032e-7
NC,30,1,1,FALSE,38.51,501,1,0,0,1,1,0,4,0,1,0,0,0,422,444,22,7,-1387.0283809337707,2.985133272818839e-7
NC,36,1,1,FALSE,38.7,501,1,0,1,1,0,0,12.4,0,1,1,1,0,725,784,59,11,10381.521556745764,2.9755762812441887e-7
NC,51,1,1,FALSE,21.41,142,1,0,0,0,0,0,1.87,0,1,1,0,0,397,424,27,5,-4213.133232751154,2.916510540512491e-7
NC,39,0,1,FALSE,26.16,172,0,1,0,1,1,0,4.2,0,0,0,0,0,422,444,22,7,4566.652439325962,3.0234934586701965e-7
NC,37,0,1,FALSE,42.6,367,0,1,0,1,1,0,5.4,0,1,1,0,0,482,514,32,7,97.5569041313156,3.031838052160515e-7
NC,64,0,1,FALSE,21.76,390,1,0,0,1,1,0,2.72,0,1,0,0,0,347,364,17,7,1728.9329936726801,2.980933528969833e-7
NC,53,1,1,FALSE,35.78,167,1,0,0,1,0,0,2.5,0,1,1,0,0,362,394,32,6,-3775.932606263489,2.934110458767637e-7
NC,57,0,1,FALSE,43.51,501,1,0,0,1,1,1,11.8,0,1,1,1,0,482,504,22,6,-9157.944279065108,3.005688096217773e-7
NC,49,0,1,FALSE,40.61,244,1,0,0,1,0,1,3.7,0,1,0,0,0,452,474,22,7,1362.5564936019728,2.9785864224943727e-7
NC,49,0,1,FALSE,64.09,264,1,0,1,1,1,0,5.1,0,1,0,0,0,412,424,12,10,-1168.5847233923796,2.972726594913505e-7
NC,47,0,1,FALSE,23.63,501,0,1,0,1,1,1,3.2,0,1,0,0,0,452,474,22,8,6126.825587306201,3.004504741604276e-7
NC,26,1,1,FALSE,35.78,388,1,0,0,1,1,0,4,0,1,0,0,0,422,424,2,7,-1056.0520296814766,2.934110458767637e-7
NC,48,1,1,FALSE,43.51,501,0,1,1,1,1,1,46.1,0,1,0,0,0,422,454,32,11,3949.528693590022,2.9247111273656893e-7
NC,62,0,1,FALSE,36.79,501,0,1,0,1,1,1,7,0,1,0,0,0,482,529,47,6,-5121.452125758515,2.955214964698612e-7
NC,39,0,1,FALSE,38.51,188,1,0,0,1,1,0,1,0,1,1,0,0,452,479,27,8,2007.4579018389413,2.9482387152926086e-7
NC,42,0,1,FALSE,16.13,132,1,0,0,1,0,0,2.7,0,1,0,0,0,825,859,34,7,3539.5012312224517,3.1597568826972385e-7
NC,64,1,1,FALSE,24.87,467,0,1,0,1,1,0,4.5,0,1,0,0,0,422,454,32,7,-971.0760763262715,2.9731916511453845e-7
NC,37,1,1,FALSE,36.7,345,1,0,1,1,0,0,6,0,1,0,0,0,422,434,12,11,8081.718911413969,2.931757898135507e-7
NC,49,0,1,TRUE,35.78,141,0,1,0,0,0,1,1.85,0,0,0,0,0,377,424,47,6,-4235.968129595148,3.0618253133815427e-7
NC,50,0,1,FALSE,62.45,476,0,1,1,1,1,0,10.91,0,1,0,0,0,417,444,27,10,-800.2196327423881,2.9633744142163013e-7
NC,31,0,1,FALSE,33.8,501,0,1,1,1,1,1,5.8,0,1,1,0,0,407,449,42,10,7911.60162760001,3.027066946274068e-7
NC,40,0,1,FALSE,77.08,501,1,0,1,1,1,0,23,0,1,0,0,0,362,479,117,11,40.58207034910083,3.042600071933281e-7
NC,29,1,1,FALSE,35.78,114,1,0,0,1,0,0,1.5,0,0,0,0,0,422,434,12,6,-3775.9326062634864,3.0297211298820693e-7
NC,25,0,1,FALSE,25.45,324,1,0,0,1,1,0,0.1,0,1,0,0,0,572,599,27,7,19.53347044108523,3.1535469673796106e-7
NC,34,1,1,FALSE,66.22,501,1,0,1,1,0,0,3.61,0,1,0,0,0,302,319,17,11,1332.1291882042278,3.2624896241283464e-7
NC,34,0,1,FALSE,60.08,501,0,1,1,1,1,0,4,0,1,0,0,0,452,474,22,10,-1046.78056035967,3.027066946274068e-7
NC,34,1,1,FALSE,26.39,286,1,0,0,1,0,0,3.8,0,1,0,0,0,362,389,27,6,-3991.0648531967636,2.956550799974705e-7
NC,46,1,1,FALSE,47.88,501,0,1,1,1,1,0,17.5,0,1,0,0,0,347,369,22,10,3608.6248755501438,2.9071655927466336e-7
NC,39,0,1,FALSE,26.16,199,0,1,0,1,1,0,5,0,1,0,0,0,437,464,27,6,-925.4720776028153,2.926253781646356e-7
NC,36,0,1,FALSE,65.75,378,1,0,0,1,1,0,4.95,0,1,0,0,0,382,419,37,7,-3823.212764989594,3.149826779593735e-7
NC,51,1,1,FALSE,57.26,374,1,0,1,1,0,0,4.9,0,1,0,0,0,452,494,42,11,1875.4684841268245,2.976769288337647e-7
NC,51,1,1,FALSE,47.43,501,0,1,0,1,1,1,9.3,0,1,0,0,0,332,434,102,6,-7306.456630148957,2.976769288337647e-7
NC,33,1,1,FALSE,36.79,259,1,0,1,1,0,0,4.55,0,1,0,0,0,482,499,17,11,8477.950757151559,2.939999829725506e-7
NC,38,1,1,FALSE,31.27,91,1,0,0,1,0,0,2.8,0,1,0,0,0,452,464,12,7,154.6625663044133,2.998322523079132e-7
NC,56,1,1,FALSE,53.6,501,1,0,1,1,1,0,3.1,0,1,0,0,0,527,534,7,10,2749.6101997731603,2.909499119087618e-7
NC,53,0,1,FALSE,47.88,483,0,1,0,1,1,0,7,0,1,0,0,0,422,439,17,6,-7270.897430777906,3.0330319826340303e-7
NC,34,1,1,FALSE,63.81,475,0,1,1,1,1,0,2,0,1,0,0,0,422,439,17,10,2330.2174100153206,2.954180884091153e-7
NC,37,1,1,FALSE,44.39,434,1,0,1,1,1,0,8.3,0,1,1,0,0,452,479,27,10,3855.179695666324,2.960109113556398e-7
NC,45,1,1,FALSE,54.25,374,1,0,1,1,1,0,0.5,0,0,0,0,0,605,609,4,10,-417.89993121761654,2.8966870377030953e-7
NC,40,1,1,FALSE,31.06,184,1,0,0,1,0,0,3.18,0,1,0,0,0,482,504,22,7,-1472.4914344547258,2.9270582338411496e-7
NC,29,0,1,FALSE,30.3,205,1,0,0,1,0,0,2.7,0,1,0,0,0,362,379,17,8,1436.3050021336885,3.110412260069211e-7
NC,57,1,1,FALSE,63.81,501,1,0,1,1,1,0,5.6,0,1,0,0,0,407,419,12,10,3176.1126677280663,2.9141715915720684e-7
NC,52,1,1,FALSE,80.26,501,0,1,1,1,1,0,46.96,0,1,0,0,0,512,529,17,11,490.46686577779474,2.9247111273656893e-7
NC,55,1,1,FALSE,47.88,501,0,1,1,1,1,0,20,0,1,0,0,0,422,439,17,10,4208.3413874990365,2.9247111273656893e-7
NC,32,1,1,FALSE,17.82,210,1,0,0,1,1,0,1.14,0,1,1,1,0,302,314,12,8,5561.859860590939,2.9388210440430523e-7
NC,63,1,1,FALSE,21.06,501,0,1,0,1,1,0,3.2,0,1,0,0,0,1025,1034,9,6,-295.6920047801618,2.9923204512996447e-7
NC,33,1,1,FALSE,23.05,21,0,1,1,1,0,0,0.29,0,0,0,0,0,605,609,4,10,7754.8200421086585,2.963671559106175e-7
NC,57,1,1,FALSE,21.76,392,0,1,0,1,1,1,3.5,0,1,0,0,0,1085,1114,29,6,-990.9475829093335,3.1597856135564385e-7
NC,57,0,1,FALSE,48.34,501,1,0,0,1,1,0,4.8,0,1,0,0,0,362,409,47,8,-4375.002268503855,3.042600071933281e-7
NC,36,1,1,FALSE,77.08,501,1,0,1,1,1,0,26.85,0,1,0,0,0,442,479,37,11,8.464460864444845,2.939999829725506e-7
NC,49,1,1,FALSE,61.07,236,1,0,1,1,0,0,4.8,0,1,0,0,0,452,474,22,11,4534.956885551008,2.921193870790244e-7
NC,33,1,1,FALSE,24.87,501,0,1,1,1,1,0,5,0,1,0,0,0,452,494,42,10,7188.565653419769,2.9130027955387477e-7
NC,38,1,1,FALSE,60.08,501,1,0,1,1,1,1,5.41,0,1,0,0,0,442,519,77,11,1662.6937744508969,2.8966870377030953e-7
NC,69,1,1,FALSE,58.26,501,0,1,1,1,1,1,6.5,0,1,0,0,0,482,504,22,11,4213.818634107181,2.9235382549310293e-7
NC,46,1,1,FALSE,24.29,110,1,0,0,0,0,0,1.94,0,1,0,0,0,512,534,22,3,-9357.134404160324,3.3256551214815447e-7
NC,62,1,1,FALSE,23.65,149,0,1,0,0,0,0,0.7,0,1,0,0,0,482,509,27,2,-10859.98799187109,3.0688016300622565e-7
NC,53,0,0,FALSE,42.5,151,1,0,0,1,1,1,0.28,0,1,0,0,0,422,434,12,6,-6127.897269038091,2.930868769616432e-7
NC,43,1,1,FALSE,47.88,138,0,1,0,0,1,0,3.3,0,0,0,0,0,422,424,2,0,-23590.180890269985,2.944719535201899e-7
NC,39,1,1,FALSE,49.42,291,1,0,1,1,1,0,4,0,1,0,0,0,467,489,22,10,-542.9982477661947,3.071260261689037e-7
NC,63,1,1,FALSE,47.88,415,1,0,0,1,1,1,5.5,0,1,0,0,0,452,484,32,7,-4551.016854195892,3.308431822072545e-7
NC,64,1,1,FALSE,46.67,416,0,1,0,1,1,0,5.4,0,1,0,0,0,407,419,12,6,-7090.813244761657,2.9118344515634496e-7
NC,29,1,1,FALSE,65.75,435,1,0,0,1,0,0,5.7,0,1,0,0,0,407,454,47,8,-1103.3321884075822,2.949446549550974e-7
NC,62,0,1,FALSE,32.47,487,1,0,0,1,1,1,4.5,0,0,0,0,0,512,524,12,6,-3294.5863601128367,2.94475665806431e-7
NC,62,1,0,FALSE,60.08,190,0,1,1,1,1,0,2.56,0,1,0,0,0,332,384,52,10,-1046.780560359668,2.900175836569616e-7
NC,27,1,1,FALSE,47.88,344,1,0,1,1,1,1,4.5,0,1,0,0,0,472,479,7,10,3608.6248755501438,2.941179071506108e-7
NC,42,1,1,FALSE,38.51,384,0,1,0,1,1,0,4.9,0,1,0,0,0,605,664,59,6,-4106.908957515785,2.9887247768045975e-7
NC,61,0,1,FALSE,37.97,148,0,1,1,1,1,0,3.31,0,1,0,0,0,1035,1064,29,10,5750.31941817436,2.928560382983862e-7
NC,28,1,1,FALSE,21.41,148,1,0,1,1,0,0,2.561,0,0,1,0,0,422,454,32,11,12640.51464239352,3.032149513445204e-7
NC,69,0,1,FALSE,13.88,276,1,0,0,0,1,0,0.7,0,0,0,0,0,422,454,32,3,-7355.635116753563,3.251802924047777e-7
NC,55,1,1,FALSE,75.58,501,1,0,1,1,1,1,3.02,0,1,0,0,0,815,829,14,11,434.48339564373964,3.0897607577464774e-7
NC,24,0,1,FALSE,24.29,501,1,0,0,1,0,0,2.5,0,1,0,0,0,1115,1129,14,7,604.1593934979996,2.962207425366282e-7
NC,59,0,1,FALSE,66.22,501,0,1,1,1,1,1,15.16,0,1,0,0,0,467,474,7,11,784.9154360282264,2.9633744142163013e-7
NC,60,0,1,FALSE,38.51,501,1,0,0,1,0,0,7.8,0,1,0,0,0,1115,1129,14,8,4244.30296782736,3.0714826496632996e-7
NC,51,0,1,FALSE,80.53,501,0,1,1,1,1,0,20,0,1,0,0,0,392,409,17,11,-4.095150517227012,2.983282452091081e-7
NC,62,1,1,FALSE,40.29,501,1,0,0,1,1,0,3.04,0,1,0,0,0,407,429,22,8,-73.26638951640598,2.88277226080582e-7
NC,38,0,1,FALSE,17.38,208,1,0,0,1,0,0,5,0,1,0,0,0,382,404,22,6,2228.366996886274,3.094538962080276e-7
NC,65,1,1,FALSE,42.5,501,0,1,0,1,1,0,5.2,0,1,0,0,0,377,394,17,7,-3408.0166924560745,2.958922550158385e-7
NC,38,0,1,FALSE,59.83,501,0,1,1,1,1,0,12.5,0,1,0,0,0,275,394,119,10,510.0715228931949,3.057007841425916e-7
NC,38,0,1,FALSE,60.08,236,1,0,0,1,1,0,2,0,1,0,0,0,437,454,17,7,-9216.828531877156,3.0799573706498013e-7
NC,36,0,1,FALSE,53.79,501,1,0,0,1,1,0,6.5,0,1,0,0,0,452,484,32,8,-5056.1006061036915,3.027066946274068e-7
NC,48,0,1,FALSE,33.01,351,1,0,0,1,1,1,3,0,0,1,0,0,725,754,29,6,-2461.8480832804726,2.9227972240482676e-7
NC,75,1,1,FALSE,21.41,472,1,0,0,1,0,0,5.7,0,1,0,0,0,527,539,12,6,-958.8882405165432,2.9470821280603607e-7
NC,64,1,1,FALSE,47.88,501,0,1,1,1,1,0,6.6,0,1,0,0,0,422,449,27,10,3608.6248755501474,2.8816156091663783e-7
NC,60,0,1,FALSE,28.3,177,0,1,0,1,1,1,3,0,1,0,0,0,542,589,47,6,-862.221048706866,2.9950543666347913e-07
NC,42,1,1,FALSE,41.22,501,0,1,1,1,1,0,9.8,0,1,0,0,0,437,449,12,11,9701.794972799838,2.999524331194664e-7
NC,41,1,1,FALSE,48.65,72,0,1,1,1,0,0,0.96,0,0,0,0,0,587,599,12,10,6307.485156149305,2.934110458767637e-7
NC,50,0,1,TRUE,24.95,72,0,1,0,0,0,0,0.96,0,1,0,0,0,392,419,27,5,-2974.0642023021064,3.0533996263233474e-7
NC,59,1,1,FALSE,43.51,501,0,1,1,1,1,0,10,0,1,0,0,0,512,539,27,10,1229.648117008015,3.0163985524051156e-7
NC,39,1,1,FALSE,35.78,256,1,0,0,1,0,0,4,0,1,0,0,0,557,584,27,8,1663.8285469005364,3.003132546297233e-7
NC,40,0,1,FALSE,27.07,75,0,1,0,1,0,0,1,0,0,0,0,0,1005,1014,9,8,4822.731478272326,3.196012222211299e-7
